Archive,ID,Possession Status,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price,Flooring Type,Electricity Status,Maintenance Type,Maintenance Charges,Booking Amount,Landmark,Covered Area,Project Name,sqft Price,Carpet Area,Area Name,Property Uniqueness,Unit of Carpet Area,Society,Ownership Type,furnished Type,Bathroom,Parking,Facing,Amenities Facing,Transaction Type,Floor Data,Type of Property,City,bedroom,floors,Water Status,Luxury Flat,Carpet Area Unit,isPrimeLocationProperty,Location,Property,covArea Unit,isLuxuryServiceProvided,Property Lifespan,balconies,Rera,Power Back Up,Lift,Rain Water Harvesting,Club House,Swimming Pool,Gymnasium,Park,Parking2,Security,Water Storage,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Visitor Parking,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,Jogging and Strolling Track,Outdoor Tennis Courts,Mansion,Downtown,Skyline View,Wrap Around Balcony,Island Kitchen Layout,Full Glass Wall,House help accommodation,Concierge Services,Garden View,Marble flooring,Well Furnished,Modular Kitchen,Helipad,Private pool,Private Jaccuzi,Mini Cinema Theatre,Golf Course,Infinity Swimming Pool,Pool with temperature control,Sea facing,Skydeck,Earth quake resistant,Theme based Architectures,Health club with Steam / Jaccuzi,Large Clubhouse,Large Open space,Fingerprint Access,Grand Entrance lobby,Private Garage,Fireplace,Wine Cellar,Sky Villa,Water Front,Hilltop,Smart Home,Barbeque space,Kids play area,Library,Puja Room,Study,Servant Room,Store,Aerobics Room,Canopy Walk,Coffee Lounge & Restaurants,Dance Studio,Event Space & Amphitheatre,Flower Gardens,Guest Accommodation,Indoor Squash & Badminton Courts,Kids Play Pool With Water Slides,Library And Business Centre,Meditation Area,Multipurpose Courts,Recreational Pool,Rentable CommuniPfty Space,Retail Boulevard (Retail Shops),Cycling & Jogging Track,Fire Fighting Equipment,Aesthetically designed landscape garden,Possession By,Land Area / Covered Area,Land Area Unit,Pantry Type
properties_csv.zip,360,Ready to Move,6,N,NA,ABARWA,0,23500000,Vitrified,NA,Monthly,3350,1100000,Sona Udyog Jain Temple,1200,NA,19583,850,Andheri East,NA,Sq-ft,N,Freehold,Unfurnished,3,NA,West,Main Road,Resale,6 of 7 Floor,Apartment,Mumbai,3,7,NA,F,Sq-ft,Y,"Andheri East, Mumbai",3 BHK Flat,Sq-ft,0,15 to 20 years,NA,NA,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,359,Ready to Move,15,N,Avant Group,MCGM,0,15000000,"Vitrified,Ceramic Tiles",No/Rare Powercut,Monthly,NA,1000000,"Property is located close to JVLR, Jogeshwari Station  Metro line 7.",396,Avant Heritage,37878,NA,Jogeshwari Vikhroli Link Road,NA,Sq-ft,Y,Freehold,Furnished,2,1 Covered,South -West,Main Road,Resale,15 of 23 Floor,Apartment,Mumbai,1,23,Water Availability 24 Hours Available,F,NA,Y,"Jogeshwari Vikhroli Link Road, Mumbai",1 BHK Flat,Sq-ft,0,Less than 5 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,358,Ready to Move,3,N,Crescent Group,NA,NA,12500000,Marble,NA,NA,NA,NA,NA,607,Crescent Exotica,20593,570,Andheri East,Newly Constructed Property,Sq-ft,N,Co-operative Society,Unfurnished,2,NA,NA,Main Road,New Property,3 of 10 Floor,Apartment,Mumbai,1,10,NA,F,Sq-ft,N,"Andheri East, Mumbai",1 BHK Flat,Sq-ft,0,Less than 5 years,NA,NA,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,357,Ready to Move,4,N,NA,NA,NA,8700000,NA,NA,NA,NA,NA,Next to ROLTA India buulding,NA,Bindra Sateri Legacy,NA,327,Andheri East,East Facing Property,NA,Y,Freehold,Unfurnished,2,NA,East,Garden/Park,Resale,4 of 15 Floor,Apartment,Mumbai,1,15,NA,F,Sq-ft,N,"Andheri East, Mumbai",1 BHK Flat,NA,0,NA,NA,NA,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,356,Ready to Move,6,N,NA,ABADev,NA,10000000,Vitrified,NA,NA,NA,500000,Jacob Circle,390,Shirin Apartment,25641,300,Andheri East,NA,Sq-ft,Y,NA,Unfurnished,1,NA,NA,Main Road,Resale,6 of 6 Floor,Apartment,Mumbai,1,6,NA,F,Sq-ft,N,"Andheri East, Mumbai",1 BHK Flat,Sq-ft,0,15 to 20 years,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,355,Ready to Move,1,N,NA,NA,NA,10000000,NA,NA,NA,NA,500000,NA,500,NA,20000,360,Andheri East,NA,Sq-ft,Y,NA,Unfurnished,1,NA,NA,Garden/Park,Resale,1 of 7 Floor,Apartment,Mumbai,1,7,NA,F,Sq-ft,N,"Andheri East, Mumbai",1 BHK Flat,Sq-ft,0,15 to 20 years,NA,NA,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,354,Ready to Move,3,N,Kanakia Spaces Realty Pvt. Ltd.,MCGM,1,13000000,Vitrified,No/Rare Powercut,Monthly,NA,NA,NA,700,Kanakia Sevens,18571,475,Andheri East,NA,Sq-ft,N,Co-operative Society,Semi-Furnished,2,NA,West,Pool,Resale,3 of 18 Floor,Apartment,Mumbai,1,18,Water Availability 24 Hours Available,F,Sq-ft,N,"Andheri East, Mumbai",1 BHK Flat,Sq-ft,0,Less than 5 years,NA,NA,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,353,Ready to Move,1,N,NA,NA,NA,13000000,NA,NA,NA,NA,NA,Hotel Oliver aster,NA,NA,NA,525,Chakala,NA,NA,Y,Co-operative Society,Unfurnished,1,NA,West,NA,Resale,1 of 4 Floor,Apartment,Mumbai,1,4,NA,F,Sq-ft,N,"Chakala, Mumbai",1 BHK Flat,NA,0,Above 20 years,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,352,Ready to Move,1,N,NA,NA,NA,11500000,NA,No/Rare Powercut,NA,NA,NA,NA,610,NA,18852,NA,Andheri East,NA,Sq-ft,N,NA,Semi-Furnished,1,NA,North,Garden/Park,Resale,1 of 5 Floor,Apartment,Mumbai,1,5,Water Availability 24 Hours Available,F,NA,N,"Andheri East, Mumbai",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,351,Ready to Move,6,N,Deepak Constructions,NA,NA,25000000,NA,NA,NA,NA,NA,NA,NA,Accord,NA,702,Andheri East,NA,NA,Y,Freehold,Semi-Furnished,2,NA,NA,NA,Resale,6 of 6 Floor,Apartment,Mumbai,2,6,NA,F,Sq-ft,N,"Andheri East, Mumbai",2 BHK Flat,NA,0,15 to 20 years,NA,NA,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,350,Ready to Move,16,N,Kanakia Spaces Realty Pvt. Ltd.,MCGM,1,20500000,Vitrified,No/Rare Powercut,NA,NA,NA,"Location is Superb for communication. Metro Nearby, walking",1263,Kanakia Sevens,16231,850,Andheri East,NA,Sq-ft,N,Co-operative Society,Unfurnished,2,1 Covered,North,"Pool, Main Road",Resale,16 of 19 Floor,Apartment,Mumbai,2,19,Water Availability 24 Hours Available,F,Sq-ft,N,"Andheri East, Mumbai",2 BHK Flat,Sq-ft,0,New Construction,NA,NA,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,349,Ready to Move,1,N,NA,MCGM,1,17500000,"Marble,Mosaic",No/Rare Powercut,NA,NA,NA,"Schools close by ,",NA,NA,NA,600,Amboli,NA,NA,N,Co-operative Society,Semi-Furnished,2,1 Open,West,NA,Resale,1 of 7 Floor,Apartment,Mumbai,2,7,Water Availability 24 Hours Available,F,Sq-ft,Y,"Amboli, Mumbai",2 BHK Flat,NA,0,Above 20 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,348,Ready to Move,4,N,NA,MCGM,2,17000000,Vitrified,No/Rare Powercut,Monthly,NA,NA,Domestic and international airports close.,700,NA,24285,NA,Andheri East,East Facing Property,Sq-ft,N,Co-operative Society,Furnished,2,1 Open,East,Main Road,Resale,4 of 6 Floor,Apartment,Mumbai,2,6,Water Availability 24 Hours Available,F,NA,N,"Andheri East, Mumbai",2 BHK Flat,Sq-ft,0,Above 20 years,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,347,Ready to Move,4,N,RNA NG Builders,NA,NA,21000000,Vitrified,NA,NA,NA,NA,NA,905,Green Fields,23204,682,Andheri East,NA,Sq-ft,N,Co-operative Society,Furnished,2,NA,South,NA,Resale,4 of 7 Floor,Apartment,Mumbai,2,7,NA,F,Sq-ft,N,"Andheri East, Mumbai",2 BHK Flat,Sq-ft,0,Above 20 years,NA,NA,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,346,Ready to Move,7,N,Lok Housing Group,MCGM,4,11500000,Vitrified,No/Rare Powercut,Monthly,NA,500000,NA,540,Lok Darshan,21296,450,Andheri East,East Facing Property,Sq-ft,Y,Freehold,Semi-Furnished,2,1 Open,East,NA,Resale,7 of 7 Floor,Apartment,Mumbai,1,7,Water Availability 24 Hours Available,F,Sq-ft,N,"Andheri East, Mumbai",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,345,Ready to Move,4,N,NA,MCGM,NA,12000000,NA,No/Rare Powercut,Monthly,NA,NA,NA,595,NA,20168,450,Andheri East,NA,Sq-ft,Y,Freehold,Furnished,1,1 Open,East,NA,Resale,4 of 4 Floor,Apartment,Mumbai,1,4,Water Availability 24 Hours Available,F,Sq-ft,Y,"Andheri East, Mumbai",1 BHK Flat,Sq-ft,0,Above 20 years,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,344,Ready to Move,3,N,NA,NA,NA,11000000,NA,NA,NA,NA,500000,near chakala metro station.,600,NA,18333,545,JB Nagar,East Facing Property,Sq-ft,Y,Leasehold,Furnished,1,NA,East,NA,Resale,3 of 4 Floor,Apartment,Mumbai,2,4,NA,F,Sq-ft,N,"JB Nagar, Mumbai",2 BHK Flat,Sq-ft,0,Above 20 years,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,343,Ready to Move,4,N,NA,NA,NA,13000000,NA,NA,NA,NA,NA,Opp to Vishal hall,715,NA,18182,464,Andheri East,NA,Sq-ft,Y,Freehold,Semi-Furnished,1,NA,North - West,NA,Resale,4 of 4 Floor,Apartment,Mumbai,2,4,NA,F,Sq-ft,N,"Andheri East, Mumbai",2 BHK Flat,Sq-ft,0,Above 20 years,1,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,342,Ready to Move,2,N,Raj Group,NA,1,15000000,NA,NA,NA,NA,100000,NA,950,Raj Paradise,15789,655,Marol,East Facing Property,Sq-ft,N,Freehold,Unfurnished,2,NA,East,"Garden/Park, Main Road",Resale,2 of 14 Floor,Apartment,Mumbai,2,14,NA,F,Sq-ft,N,"Marol, Mumbai",2 BHK Flat,Sq-ft,0,5 to 10 years,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,341,Ready to Move,5,N,Cooperative Group Housing Society,NA,NA,6900000,NA,NA,NA,NA,690000,mahakali cave,NA,Mahakali CHS,NA,325,Andheri East,East Facing Property,NA,Y,Leasehold,Unfurnished,1,NA,East,"Garden/Park, Main Road",Resale,5 of 6 Floor,Apartment,Mumbai,1,6,NA,F,Sq-ft,Y,"Andheri East, Mumbai",1 BHK Flat,NA,0,NA,NA,NA,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,340,Ready to Move,10,N,Sheth Creators,NA,NA,41500000,NA,NA,NA,NA,NA,NA,1675,Vasant Oasis,24776,1304,Andheri East,NA,Sq-ft,N,NA,Semi-Furnished,3,NA,NA,Pool,Resale,10 of 22 Floor,Apartment,Mumbai,3,22,NA,F,Sq-ft,Y,"Andheri East, Mumbai",3 BHK Flat,Sq-ft,0,New Construction,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,339,Ready to Move,1,N,NA,MHADA,1,29000000,Vitrified,No/Rare Powercut,NA,NA,NA,Western express metro station is a 2 mins walk,1041,NA,27858,743,Chakala,NA,Sq-ft,N,Freehold,Semi-Furnished,2,1 Covered,NA,"Garden/Park, Pool, Main Road",Resale,1 of 1 Floor,Apartment,Mumbai,2,1,Water Availability 24 Hours Available,F,Sq-ft,Y,"Chakala, Mumbai",2 BHK Flat,Sq-ft,0,15 to 20 years,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,338,Ready to Move,6,N,NA,NA,NA,10000000,Granite,NA,NA,NA,NA,NA,670,Crystal Enclave,14925,565,Marol,NA,Sq-ft,N,Co-operative Society,Furnished,1,NA,West,Main Road,Resale,6 of 6 Floor,Apartment,Mumbai,1,6,NA,F,Sq-ft,Y,"Marol, Mumbai",1 BHK Flat,Sq-ft,0,Above 20 years,NA,NA,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,337,Under Construction,9,N,Ivy Realtors & Valuers LLP,MCGM,12,19000000,Vitrified,No/Rare Powercut,Monthly,NA,NA,The project is close to Vile Parle Station.,NA,Ivy Marvel,NA,529,Andheri East,NA,NA,Y,Freehold,Unfurnished,1,1 Covered,North - East,NA,New Property,9 of 13 Floor,Apartment,Mumbai,1,13,Water Availability 24 Hours Available,F,Sq-ft,Y,"Andheri East, Mumbai",1 BHK Flat,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,336,Ready to Move,2,N,S A Developers And S A Contractors,MCGM,NA,13000000,Ceramic Tiles,No/Rare Powercut,Monthly,1500,100000,Behind Vishal Hall,540,SA Suhana Apartment,28888,380,Andheri East,NA,Sq-ft,N,Co-operative Society,Unfurnished,1,2 Open,South -West,Main Road,Resale,2 of 7 Floor,Apartment,Mumbai,1,7,Water Availability 24 Hours Available,F,Sq-ft,Y,"Andheri East, Mumbai",1 BHK Flat,Sq-ft,0,Above 20 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,335,Ready to Move,2,N,NA,NA,1,9500000,Ceramic Tiles,No/Rare Powercut,NA,NA,NA,"Oppostie LT Gate, Saki Vihar Road",NA,Lake Bloom,NA,415,Saki Vihar Road,NA,NA,N,Freehold,Furnished,2,NA,NA,Garden/Park,Resale,2 of 7 Floor,Apartment,Mumbai,1,7,Water Availability 24 Hours Available,F,Sq-ft,Y,"Saki Vihar Road, Mumbai",1 BHK Flat,NA,0,10 to 15 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,334,Ready to Move,-1,N,NA,NA,NA,9800000,Marble,NA,NA,NA,NA,Raja Restaurant and bar,625,NA,15680,450,Andheri East,East Facing Property,Sq-ft,N,Freehold,Semi-Furnished,1,NA,East,Main Road,Resale,Upper Basement of 7 Floor,Apartment,Mumbai,1,7,NA,F,Sq-ft,Y,"Andheri East, Mumbai",1 BHK Flat,Sq-ft,0,15 to 20 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,333,Ready to Move,13,N,Atul Projects,NA,NA,24000000,Vitrified,NA,NA,NA,NA,Adjacent to upcoming Seepz Metro Station,1600,Hillcrest,15000,1038,Andheri East,Newly Constructed Property,Sq-ft,N,Freehold,Unfurnished,3,NA,West,Main Road,New Property,13 of 20 Floor,Apartment,Mumbai,3,20,NA,F,Sq-ft,Y,"Andheri East, Mumbai",3 BHK Flat,Sq-ft,0,New Construction,3,NA,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,332,Ready to Move,2,N,NA,NA,0,18000000,Marble,No/Rare Powercut,NA,NA,NA,NA,950,NA,18947,710,Andheri East,NA,Sq-ft,N,Freehold,Semi-Furnished,2,1 Open,North - East,NA,Resale,2 of 6 Floor,Apartment,Mumbai,2,6,Water Availability 24 Hours Available,F,Sq-ft,Y,"Andheri East, Mumbai",2 BHK Flat,Sq-ft,0,15 to 20 years,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,331,Ready to Move,3,N,Shah Developers,NA,NA,9600000,Vitrified,NA,NA,NA,NA,Mangala Hospital,593,Nilgiri C Wing CHS,16189,454,Andheri East,NA,Sq-ft,N,Co-operative Society,Furnished,2,NA,NA,"Main Road, Garden/Park",Resale,3 of 7 Floor,Apartment,Mumbai,1,7,NA,F,Sq-ft,Y,"Andheri East, Mumbai",1 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,330,Ready to Move,2,N,NA,MCGM,0,10800000,NA,No/Rare Powercut,NA,NA,NA,NA,750,NA,14400,NA,Marol,NA,Sq-ft,N,Freehold,Semi-Furnished,1,1 Open,West,Garden/Park,Resale,2 of 7 Floor,Apartment,Mumbai,2,7,Water Availability 24 Hours Available,F,NA,N,"Marol, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
