possession_status,availability_starts_from,floor_no,commercial,developer,approved_authority_name,units_available,price,price_english,flooring_type,electricity_status,maintenance_type,maintenance_charges,booking_amount,landmark,covered_area,project_name,sqft_price,carpet_area,area_name,property_uniqueness,unit_of_carpet_area,society,ownership_type,furnished_type,bathroom,parking,facing,amenities_facing,transaction_type,floor_data,type_of_property,city,bedroom,data_referred_from,floors,water_status,luxury_flat,covered_area_1,carpet_area_unit,isprimelocationproperty,tenants_preference,location,property,covarea_unit,isluxuryserviceprovided,property_lifespan,balconies,rera,power_back_up,lift,rain_water_harvesting,club_house,swimming_pool,gymnasium,park,parking_1,security,water_storage,private_terrace_garden,vaastu_compliant,service_goods_lift,air_conditioned,visitor_parking,intercom_facility,maintenance_staff,waste_disposal,laundry_service,internet_wi_fi_connectivity,dth_television_facility,ro_water_system,banquet_hall,bar_lounge,cafeteria_food_court,conference_room,piped_gas,jogging_and_strolling_track,outdoor_tennis_courts,mansion,downtown,skyline_view,wrap_around_balcony,island_kitchen_layout,full_glass_wall,house_help_accommodation,concierge_services,garden_view,marble_flooring,well_furnished,modular_kitchen,helipad,private_pool,private_jaccuzi,mini_cinema_theatre,golf_course,infinity_swimming_pool,pool_with_temperature_control,sea_facing,skydeck,earth_quake_resistant,theme_based_architectures,health_club_with_steam_jaccuzi,large_clubhouse,large_open_space,fingerprint_access,grand_entrance_lobby,private_garage,fireplace,wine_cellar,sky_villa,water_front,hilltop,smart_home,barbeque_space,kids_play_area,library,puja_room,study,servant_room,store,aerobics_room,canopy_walk,coffee_lounge_restaurants,dance_studio,event_space_amphitheatre,flower_gardens,guest_accommodation,indoor_squash_badminton_courts,kids_play_area,kids_play_pool_with_water_slides,library_and_business_centre,meditation_area,multipurpose_courts,recreational_pool,rentable_communipfty_space,retail_boulevard_retail_shops,cycling_jogging_track,fire_fighting_equipment,aesthetically_designed_landscape_garden,possession_by,nri_pref,land_area_covered_area,land_area_unit,pantry_type,price_per_sqft
6,5,3,0,21,2,100.0,4440000.0,194,41,1,2,7.0,100000.0,86,550.0,35,9631.0,367.0,12,1,1,1,1,2,2.0,2,1,9,0,46,0,3,1.0,0,31.0,2,0,550.0,1,1,0,15,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,12098.09264305177
6,5,1,0,59,6,25.0,3190000.0,150,41,1,0,1200.0,27000.0,294,550.0,85,5800.0,370.0,12,1,1,1,1,0,2.0,0,0,2,0,21,0,3,1.0,0,30.0,2,0,550.0,1,1,0,15,0,1,0.0,5,3.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,8621.621621621622
6,5,32,0,59,5,50.0,3650000.0,164,9,1,0,1800.0,51000.0,220,727.0,85,5020.0,423.0,12,1,1,1,1,2,2.0,0,0,5,0,240,0,3,1.0,0,17.0,2,0,727.0,1,1,0,15,0,1,0.0,5,3.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,8628.841607565011
5,6,31,0,99,5,4.0,4300000.0,189,41,1,0,2317.0,100000.0,89,650.0,151,6615.0,567.0,12,1,1,0,1,2,1.0,0,0,5,1,233,0,3,1.0,2,7.0,2,0,650.0,1,1,0,15,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,7583.774250440917
6,5,1,0,59,5,25.0,3990000.0,171,41,1,0,1500.0,27000.0,294,850.0,85,4694.0,570.0,12,1,1,1,1,1,2.0,0,0,1,0,21,0,3,2.0,0,30.0,2,0,850.0,1,1,0,15,1,1,0.0,5,3.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,7000.0
5,6,11,0,106,6,4.0,4000000.0,182,41,1,0,1700.0,200000.0,206,675.0,95,5926.0,567.0,12,1,1,1,1,2,2.0,0,0,4,0,121,0,3,1.0,0,7.0,2,0,675.0,1,1,0,15,0,1,0.0,5,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1500.0,12850.0,,7054.673721340388
5,6,11,0,59,2,1.0,2187000.0,113,41,1,0,1500.0,51000.0,250,595.0,85,3675.0,450.0,12,1,1,1,1,2,1.0,0,2,0,0,117,0,3,1.0,0,3.0,2,0,595.0,1,1,0,15,0,1,0.0,5,2.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1500.0,12850.0,,4860.0
5,6,30,0,23,6,0.0,7000000.0,239,41,1,2,2.0,100000.0,253,890.0,39,7865.0,585.0,12,1,1,0,1,0,2.0,0,2,5,1,213,0,3,2.0,0,12.0,2,0,890.0,1,1,0,15,1,1,0.0,4,3.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,11965.811965811965
5,6,34,0,59,0,1.0,6000000.0,223,45,1,0,700.0,1000000.0,22,710.5,85,9523.0,530.0,12,1,1,0,0,2,1.0,2,2,4,1,266,0,3,1.0,2,5.0,2,0,710.5,1,1,0,15,0,1,0.0,3,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,11320.754716981131
6,20,18,1,21,5,0.0,8500000.0,256,3,1,0,2000.0,100000.0,285,1050.0,35,8095.0,675.0,4,1,1,1,1,2,2.0,0,0,4,0,150,0,3,2.0,0,31.0,2,0,1050.0,1,1,0,4,1,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,12592.592592592593
6,4,29,0,76,5,60.0,4900000.0,203,41,1,0,1200.0,51000.0,34,627.0,117,7814.0,483.0,12,1,1,1,1,2,2.0,2,0,4,0,192,0,3,1.0,0,10.0,2,0,627.0,1,1,0,15,0,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,10144.927536231884
5,6,27,0,59,2,4.0,3800000.0,168,41,1,0,800.0,100000.0,225,540.0,85,7037.0,470.0,12,1,1,0,1,1,1.0,0,0,1,1,187,0,3,1.0,2,5.0,2,0,540.0,1,1,0,15,0,1,0.0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1500.0,12850.0,,8085.106382978724
5,6,8,0,59,5,4.0,5600000.0,219,41,1,0,2000.0,50000.0,266,710.5,139,9024.0,450.0,12,1,1,0,3,1,2.0,2,2,4,1,88,0,3,1.0,0,22.0,2,0,710.5,1,1,0,15,0,1,0.0,4,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,12444.444444444445
6,27,1,0,59,5,650.0,3800000.0,168,41,1,0,1500.0,51000.0,107,520.0,85,7308.0,393.0,12,1,1,0,1,2,2.0,0,0,1,0,13,0,3,1.0,0,14.0,2,0,520.0,1,1,0,15,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,9669.211195928754
6,5,8,0,11,5,4.0,4500000.0,195,28,1,0,2200.0,50000.0,231,526.0,23,8555.0,428.0,12,1,1,1,1,2,2.0,0,0,4,0,89,0,3,1.0,0,38.0,2,0,526.0,1,1,0,15,0,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,10514.018691588784
6,20,0,0,21,0,5.0,4650000.0,199,41,1,0,3.0,50000.0,91,672.0,35,6919.0,419.0,12,1,1,1,1,2,2.0,0,2,4,0,0,0,3,1.0,0,1.0,2,0,672.0,1,1,0,15,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,11097.852028639618
6,5,13,0,21,0,5.0,3990000.0,171,41,1,0,3.0,50000.0,280,587.0,37,6797.0,367.0,12,1,1,1,1,2,1.0,0,2,4,0,133,0,3,1.0,0,31.0,2,0,587.0,1,1,0,15,0,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,10871.934604904633
6,15,32,0,59,1,6.0,6540000.0,228,41,1,0,1200.0,51000.0,50,710.5,85,9954.0,658.0,12,1,1,1,1,2,2.0,2,1,0,0,245,0,3,2.0,0,26.0,2,0,710.5,1,1,0,15,1,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,9939.209726443769
6,6,6,0,59,5,4.0,8500000.0,256,41,1,0,2500.0,100000.0,282,970.0,85,12212.0,696.0,12,1,1,1,3,2,2.0,2,0,1,0,77,0,3,2.0,0,36.0,2,0,970.0,1,1,0,15,1,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,12212.643678160919
6,24,31,0,23,5,2.0,6500000.0,227,41,1,0,2500.0,51000.0,41,920.0,39,7065.0,620.0,12,1,1,0,1,2,2.0,2,2,3,1,230,0,3,2.0,0,23.0,2,0,920.0,1,1,0,15,1,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,10483.870967741936
6,24,2,0,2,5,4.0,4500000.0,195,41,1,0,0.0,100000.0,260,625.0,3,7200.0,446.0,12,1,1,1,1,2,2.0,2,0,10,0,31,0,3,1.0,0,21.0,2,0,625.0,1,1,0,15,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,10089.686098654709
6,5,5,0,2,5,10.0,5499000.0,218,7,1,0,0.0,45000.0,93,509.0,82,10803.0,509.0,12,1,1,1,1,2,2.0,0,2,4,0,61,0,3,1.0,0,27.0,2,0,509.0,1,1,0,15,0,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,10803.536345776032
6,5,2,0,59,3,2.0,4645000.0,199,41,1,0,1350.0,51000.0,317,800.0,85,5806.0,528.0,12,1,1,0,1,2,2.0,0,0,5,0,26,0,3,2.0,0,14.0,2,0,800.0,1,1,0,15,1,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,8797.348484848484
6,6,32,0,59,2,12.0,3519000.0,159,41,1,0,1350.0,54000.0,215,610.0,85,5768.0,420.0,12,1,1,0,1,2,2.0,0,0,1,0,238,0,3,1.0,0,14.0,2,0,610.0,1,1,0,15,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,8378.57142857143
6,26,31,0,51,5,5.0,4300000.0,189,41,1,0,2000.0,51000.0,92,720.0,29,5972.0,460.0,12,1,1,1,1,2,2.0,0,2,0,0,227,0,3,1.0,0,18.0,0,0,720.0,1,1,0,15,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,9347.826086956522
